,0,1,2,3
1666,21,11927,"The headphone's price is worth every penny. Awesome bass and sound quality, just the build is a bit down the line. But overall, I'd suggest go for it. Seal the deal!READ MORE",5
1667,21,11999,Superb quality 🔥READ MORE,5
1668,21,12466,Absolutely good 👍😊READ MORE,5
1669,21,12476,Best in price...👍READ MORE,4
1670,21,12874,Best quality 🙃💝READ MORE,5
1671,21,12946,Product is ExcellentREAD MORE,5
1672,21,13544,Superb.... Must buy🥳🥳READ MORE,5
1673,21,14222,GoodREAD MORE,4
1674,21,14936,Sound quality is good but surrounding people can listen what are u listening Battery backup is good No sd card slotNo FM Radio etc Pain after 2 hours in earPain after 3 hours useREAD MORE,1
1675,21,15318,just got it yesterday! Going great till now! Insane sound! Nice cancellation! I'm a professional musician so can tell you the response is quite nicely flat! Right about of mids and lows. Can't go wrong for 1000 and I've heard their customer support is next level. Go for boat these days it's number one wrt to the price.READ MORE,5
1676,21,15604,Value for moneyREAD MORE,4
1677,21,15889,Value for moneyREAD MORE,4
1678,21,16377,Sound quality is superb nd the look is awesome 😍...guys go for it without any doubt...thnk u Flipkart 👍READ MORE,5
1679,21,16913,Best everREAD MORE,5
1680,21,17984,Nice productREAD MORE,3
1681,21,18100,Awesome purchase...loud & bassyREAD MORE,5
1682,21,18313,This product is very good sond quality is so good i would recommend you all to buy thisREAD MORE,5
1683,21,18361,Outstanding bassREAD MORE,5
1684,21,18798,Not a extraordinary product but is OKREAD MORE,2
1685,21,19724,Nice productsREAD MORE,5
1686,21,19729,Don't buy this product...READ MORE,1
1687,21,19942,Best.READ MORE,5
1688,21,20076,Awesome headphone sound really good...READ MORE,5
1689,21,21676,"Base is very good,built quality is amazing,sound is loud,but not very clear song this is only concern that sound is not clear,I bought this for 999READ MORE",4
1690,21,21713,Sound was good when we use it with auxiliary cable bit when use with Bluetooth sound was disturbedREAD MORE,3
1691,21,24499,"Overall gud product,but during online classes sound is not clearREAD MORE",5
1692,21,24582,good productREAD MORE,3
1693,21,25164,"Base is very good,built quality is amazing,sound is loud,but not very clear song this is only concern that sound is not clear,I bought this for 999READ MORE",4
1694,21,26145,"Overall gud product,but during online classes sound is not clearREAD MORE",5
1695,21,26629,Good sound but extremely poor build quality...Broke after using for 5 monthsREAD MORE,3
1696,21,26718,Just fairREAD MORE,1
1697,21,27934,GoodREAD MORE,5
1698,21,28158,NiceREAD MORE,4
1699,21,29703,Best headphone but sound is coming to outsideREAD MORE,5
1700,21,29819,"I am writing this review after using the headset for past three days. So, the sound quality of the headset is very awesome you can listen each every beat and word you can listen clearly also the bass us very awesome. Even the battery backup is very excellent.READ MORE",5
1701,21,30283,excellentREAD MORE,5
1702,21,30313,AwesomeREAD MORE,5
1703,21,30601,It's sounds are awesome 😊👍 and base are supoob.. 😍😘😘READ MORE,5
1704,21,31001,Nice productREAD MORE,5
1705,21,32305,The Sound Quality Is Good...But The Headphone Is Very Tight As They Bring Up Pain To The Ears...Little Lag While Playing Games...And Sometimes While Seeing Videos...Price Is Tooo High For This Quality..READ MORE,3
1706,21,32592,I'm happy to get this productREAD MORE,5
1707,21,33065,GoodREAD MORE,5
1708,21,33697,GoodREAD MORE,5
1709,21,33864,Very Good sound quality in this price range.READ MORE,5
1710,21,36099,High guiltyREAD MORE,5
1711,21,37690,I was connected my charger to charging to 4 hrs then i am used then that was automatically disconnected with in 3 or 5 min  today i will used with wireREAD MORE,1
1712,21,37746,The ears feel a little sore after using it a long time...everything else is fine..READ MORE,4
1713,21,40126,"Disappointed  by the offer on new year, it was regular price and sound quality is also not good , no bass ....READ MORE",1
1714,21,40468,Your can't wear more than 1 hourREAD MORE,1
1715,21,41074,I was connected my charger to charging to 4 hrs then i am used then that was automatically disconnected with in 3 or 5 min  today i will used with wireREAD MORE,1
1716,21,41318,"Disappointed  by the offer on new year, it was regular price and sound quality is also not good , no bass ....READ MORE",1
1717,21,43602,"Nice product Liked it's bass Battery backup is superb Design quality is ok , not good,not bad Best product in rupees 999READ MORE",5
1718,21,45269,Excellent productREAD MORE,5
1719,21,47476,Best head phone i like it so much😁😁😁READ MORE,5
1720,21,48297,GoodREAD MORE,5
1721,21,48482,Very goodREAD MORE,5
1722,21,48559,Top class soundREAD MORE,5
1723,21,50342,Poor qualityREAD MORE,1
1724,21,51065,Very good product in this budgetREAD MORE,4
1725,21,51762,When I use wire 3.5 mm jack it does not work perfectlyREAD MORE,3
1726,21,51838,Nice🌚🌚READ MORE,5
1727,21,52036,"Don't every buy this product, sound quality and all r good but its design is worst, it is so tight that u cannot wear it for more then 10 min. After purchasing, U WILL ONLY REGRET, rather than this go for Bluetooth earphonesREAD MORE",1
1728,21,52583,"Tight on the ears... Also the earphones are not working properly... it's been less than a month since I bought these , but these are not working now.READ MORE",1
1729,22,314,Osm productREAD MORE,5
1730,22,439,Nice...READ MORE,4
1731,22,2900,This headphone is my first headphone and i love it best in budget nd And like the cold weather: I take it instead of the cap so the cold air can't be enter in my body 😜😁READ MORE,5
1732,22,3087,Bluetooth range not good only 3 metre range of workingWhile company say about 10 metresREAD MORE,3
1733,22,3922,Nice product yrrREAD MORE,5
1734,22,4536,NiceREAD MORE,5
1735,22,5115,NiceREAD MORE,5
1736,22,5272,It's awesome !READ MORE,5
1737,22,5461,Ahh man i like this  but my ear is very broad and it hurts if i wear for long term noice cancellation is perfect a you expectREAD MORE,5
1738,22,5885,Very nice headphonesREAD MORE,4
1739,22,6063,Good sound quality and best for online classesREAD MORE,5
1740,22,6342,Not good.READ MORE,2
1741,22,6630,Mind blowingREAD MORE,5
1742,22,6698,Ek no today 1year completeREAD MORE,5
1743,22,7563,Very nice sounds  and bass it is very niceREAD MORE,5
1744,22,8370,BadREAD MORE,2
1745,22,9246,Pathetic product.READ MORE,1
1746,22,9731,Good product in flipkartREAD MORE,5
1747,22,10111,Spr . Go for it But it really hurts after some time.READ MORE,4
1748,22,10751,One of the best model👍READ MORE,5
1749,22,11239,over-all goodREAD MORE,5
1750,22,11285,Best sound qualityREAD MORE,5
1751,22,11445,Sound quality is good but speaker quality is lowREAD MORE,4
1752,22,11691,Value for money product😍READ MORE,5
1753,22,11692,"Everything about this headset is good, the bass, the sound quality, the design. But it's build quality isn't great as it hurts your ears after a few minutes, and the mic is also not very niceREAD MORE",4
1754,22,11927,Nice sound and bass also and looking also good but it's too much light weight but i like itREAD MORE,4
1755,22,11945,Good productREAD MORE,4
1756,22,12381,Best but leastREAD MORE,5
1757,22,12874,Good purchase overallREAD MORE,5
1758,22,12946,Please don't buy this because you can not wear it for long hourREAD MORE,1
1759,22,13282,FineREAD MORE,5
1760,22,13794,One side damaged after 4 months!READ MORE,1
1761,22,14248,Best headphonesREAD MORE,4
1762,22,14546,To much pain in ear dont buy this boat 400READ MORE,2
1763,22,14603,More than an hour in head will start pain.the bass is awesome but the fit in ear is too tight.READ MORE,5
1764,22,16377,It is best colour combination in all boAt Rockerz 400.🔥🔥🔥READ MORE,4
1765,22,16569,Excellent performance. Boat headphones are simply awesome bass very good. Thumping experience gives more pleasure. thanks to flipkartREAD MORE,4
1766,22,17663,Perfect ❇️READ MORE,5
1767,22,17984,Good qualityREAD MORE,5
1768,22,18031,Nice product and battery backup is bestREAD MORE,4
1769,22,18313,SOUND IS EXCELLENTREAD MORE,5
1770,22,18361,GoodREAD MORE,5
1771,22,18798,It's niceREAD MORE,4
1772,22,19724,Nice productFull satisfaction of money spend but foldable site lose after use of 4-5 monthsREAD MORE,5
1773,22,19729,it's to..... good  I glad with this product it's really very nice quality it's colour is olso best we can use with Bluetooth or wire both it's to comfortREAD MORE,5
1774,22,20076,AwesomeREAD MORE,5
1775,22,20406,Very goodREAD MORE,5
1776,22,20467,BestREAD MORE,5
1777,22,20782,Its decent product not much impressiveREAD MORE,3
1778,22,21217,GoodREAD MORE,4
1779,22,21228,"This is a classy, beautiful headphone. The product is reasonable within its price range. The bass and battery backup should be more detailed  but you can't argue at this price point. Overall a quality product.READ MORE",5
1780,22,22602,Noise cancellation has a wierd high frequency sound and sometimes it mutes audio as it detects the entire audio as noise.. This is happening on a daily basis. The sound quality while using aux cable is pretty good.. Not disappointed but the noise cancellation. Is irritating as it keeps playing high frequency sound with whatever audio you try to listen..READ MORE,3
1781,22,23303,Not good ...Bess 5/1Sound is not good..READ MORE,1
1782,22,23576,Getting pain after 10min usage.. they are not ready to refund this product due to policy. So dont go with this productREAD MORE,1
1783,22,23612,Don't buy this headphone. I agree that its bass and sound quality is very good but it's body and build quality is very poor I break from left side and I am writing this review just after 2 week from buying it it is a very poor headphone and I used it very carefully but it's band breaked. Thus you can see in the image 😓READ MORE,1
1784,22,24326,Working very nice....READ MORE,4
1785,22,24834,Excellent productREAD MORE,5
1786,22,25182,Awesome products 👍👍👍👍👍👍 I love itREAD MORE,5
1787,22,25840,"After 2 months ,battery is not getting charged..I didn't expect this from such branded companyREAD MORE",1
1788,22,26244,It is product very goodREAD MORE,5
1789,22,26661,Its very nice proudct i liked it 😍😍READ MORE,5
1790,22,27834,Best in marketREAD MORE,5
1791,22,28767,Will not recommend this product to anyone. Sound quality and connectivity is patheticREAD MORE,1
1792,22,28824,Very very excellent product.... Only disadvantage is will give pain for long time usage....READ MORE,4
1793,22,29703,AwesomeREAD MORE,5
1794,22,29951,Nice productREAD MORE,5
1795,22,32055,Its grip is effective to my ears badlyREAD MORE,2
1796,22,32305,Very very excellent product.... Only disadvantage is will give pain for long time usage....READ MORE,4
1797,22,32592,Nice productREAD MORE,5
1798,22,32748,Its grip is effective to my ears badlyREAD MORE,2
1799,22,32923,Awesome product but low sound has been irritatingREAD MORE,5
1800,22,33716,Sound & bass bot good.. never buyREAD MORE,1
1801,22,33872,"After long time use, it is good product.READ MORE",5
1802,22,36099,Must buy it it's ousmeREAD MORE,4
1803,22,36240,Connecting issue songREAD MORE,1
1804,22,38080,Keeps disconnecting.... using Bluetooth I can only listen to music and watching videos... During calling it gives a lot of disturbance... Won't work. Not satisfied with given price range.READ MORE,2
1805,22,42404,Must buy it it's ousmeREAD MORE,4
1806,22,42508,NiceREAD MORE,5
1807,22,42574,Very Good Product Thanks Flipkart & Support TeamREAD MORE,5
1808,22,42810,Power on failure.READ MORE,1
1809,22,43622,MpREAD MORE,4
1810,22,43985,Expected it to be more durableREAD MORE,3
1811,22,45554,Very smartREAD MORE,5
1812,22,47730,Should buy this😊READ MORE,5
1813,22,48687,I loved the productREAD MORE,5
1814,22,51166,Mind blowingREAD MORE,5
1815,22,51460,Excellent sound quality... bass is gud... Bt hard to fit for ears...READ MORE,4
1816,22,51838,Superb bass if u r a bass lover go for it ....awesome  sound effect.....READ MORE,1
1817,22,53292,I'm very impressed from this product. Good product.READ MORE,5
1818,23,439,Wonderful headphones. Look wise beautiful. Nice experience. Thank yiu boAt and thank you flipkartREAD MORE,5
1819,23,588,Nice productREAD MORE,5
1820,23,1169,Amazing no doutREAD MORE,5
1821,23,2900,Good for this priceREAD MORE,4
1822,23,3022,Iam use 9 months after still exlentREAD MORE,5
1823,23,3739,Only few days gone from purchase. So far so good. Worth to buy. Overall Good.READ MORE,4
1824,23,3922,NICE and FINE productREAD MORE,4
1825,23,5436,"Worst head phones ,after 2months left side not working at all. Don't prefer to buy this.READ MORE",1
1826,23,7001,Awesome sound clearity and Bass...Go for itREAD MORE,5
1827,23,8167,Very nice product and vary nice sound quality.READ MORE,5
1828,23,8710,Such a nice product. I forgot about this products review. Guys it's almost 1 year but it's working well like first day. Nice product.READ MORE,5
1829,23,9011,NiceREAD MORE,5
1830,23,9722,NiceREAD MORE,4
1831,23,9731,Fabulous product worth buyingREAD MORE,5
1832,23,9771,Very nice productREAD MORE,5
1833,23,10111,Superb bassREAD MORE,5
1834,23,10140,"Product Is Awesome,Very Nice BassREAD MORE",5
1835,23,10246,Good but risky to useREAD MORE,1
1836,23,10249,The quality  is very good after some days the headphones is loose for my head and I love the bass quality of this headset I love this productREAD MORE,5
1837,23,10288,It's awsomeREAD MORE,5
1838,23,10751,HappyREAD MORE,5
1839,23,10944,Awesome headfone😍😍👌👌READ MORE,4
1840,23,11239,Bass is not good but satisfactory and sound is so poor qualityREAD MORE,1
